Order_ID,Revenue,Profit,Cost,Quantity,Units_Price,Profit_Margin,Category,Sub_Category,Payment_Mode,Order_Date,Customer_Name,State,City,Year_Month,,,
B-25298,8104.00,1039.00,7065.00,6,1350.67,0.13,Office Supplies,Markers,COD,10/6/21,Carolyn Gonzalez,Florida,Miami,2021-10,,,
B-25298,8104.00,1039.00,7065.00,6,1350.67,0.13,Office Supplies,Markers,COD,1/27/25,Christina Oconnell,California,San Francisco,2025-01,,,
B-26734,847.00,355.00,492.00,17,49.82,0.42,Furniture,Tables,COD,5/23/22,James Garcia,New York,Buffalo,2022-05,,,
B-26734,847.00,355.00,492.00,17,49.82,0.42,Furniture,Tables,COD,11/28/23,Emily Frederick,Texas,Austin,2023-11,,,
B-26734,847.00,355.00,492.00,17,49.82,0.42,Furniture,Tables,COD,1/18/23,Shawn Wise,California,San Francisco,2023-01,,,
B-25483,3129.00,55.00,3074.00,9,347.67,0.02,Furniture,Bookcases,Debit Card,9/6/21,Carrie Alvarez,Illinois,Peoria,2021-09,,,
B-25483,7821.00,3821.00,4000.00,13,601.62,0.49,Electronics,Laptops,EMI,9/6/21,Carrie Alvarez,Illinois,Peoria,2021-09,,,
B-26041,9498.00,256.00,9242.00,12,791.50,0.03,Electronics,Phones,COD,2/22/21,Matthew James,Illinois,Peoria,2021-02,,,
B-26041,9498.00,256.00,9242.00,12,791.50,0.03,Electronics,Phones,COD,10/6/21,Jerry Alvarado,New York,New York City,2021-10,,,
B-26750,5461.00,1214.00,4247.00,7,780.14,0.22,Furniture,Sofas,Credit Card,6/7/20,Paul Zimmerman,New York,Rochester,2020-06,,,
B-26138,3084.00,611.00,2473.00,19,162.32,0.20,Furniture,Bookcases,UPI,5/21/24,Carl Ryan,Texas,Dallas,2024-05,,,
B-26929,6087.00,3043.00,3044.00,1,6087.00,0.50,Furniture,Sofas,COD,8/5/20,Kelly Roberts,New York,Buffalo,2020-08,,,
B-25359,611.00,300.00,311.00,3,203.67,0.49,Furniture,Bookcases,Credit Card,10/15/20,Jack Woods,Illinois,Peoria,2020-10,,,
B-25738,9909.00,2999.00,6910.00,18,550.50,0.30,Office Supplies,Markers,COD,5/15/21,Albert Alexander Jr.,Ohio,Cleveland,2021-05,,,
B-25738,9909.00,2999.00,6910.00,18,550.50,0.30,Office Supplies,Markers,COD,1/13/22,Teresa Perez,Texas,Austin,2022-01,,,
B-25931,6485.00,3178.00,3307.00,18,360.28,0.49,Furniture,Sofas,UPI,7/18/23,Amanda Williams,Ohio,Columbus,2023-07,,,
B-25706,7259.00,1969.00,5290.00,10,725.90,0.27,Electronics,Laptops,Credit Card,12/8/22,Kristen Lawson,Illinois,Springfield,2022-12,,,
B-25352,3333.00,700.00,2633.00,18,185.17,0.21,Electronics,Printers,COD,4/17/23,Jacob Stewart,Florida,Miami,2023-04,,,
B-26909,7786.00,1202.00,6584.00,4,1946.50,0.15,Furniture,Sofas,EMI,6/23/20,Daniel Brooks,Illinois,Peoria,2020-06,,,
B-26296,7644.00,2428.00,5216.00,6,1274.00,0.32,Electronics,Phones,Debit Card,1/20/22,Aaron Dunn,Illinois,Springfield,2022-01,,,
B-26112,1476.00,247.00,1229.00,5,295.20,0.17,Furniture,Bookcases,COD,11/18/23,Jacob Martinez,California,Los Angeles,2023-11,,,
B-26112,1476.00,247.00,1229.00,5,295.20,0.17,Furniture,Bookcases,COD,1/19/22,Raymond Burgess,California,San Diego,2022-01,,,
B-26790,3445.00,1405.00,2040.00,16,215.31,0.41,Furniture,Sofas,EMI,9/21/20,Jennifer Cooke,California,San Francisco,2020-09,,,
B-26790,9837.00,384.00,9453.00,1,9837.00,0.04,Electronics,Laptops,UPI,9/21/20,Jennifer Cooke,California,San Francisco,2020-09,,,
B-25986,1314.00,457.00,857.00,8,164.25,0.35,Furniture,Sofas,EMI,6/11/21,Tyrone White,California,San Diego,2021-06,,,
B-25630,5951.00,936.00,5015.00,6,991.83,0.16,Electronics,Laptops,Debit Card,8/7/24,Charles Williams,Texas,Dallas,2024-08,,,
B-25630,5951.00,936.00,5015.00,6,991.83,0.16,Electronics,Laptops,Debit Card,7/26/22,Amy Page,Ohio,Columbus,2022-07,,,
B-26872,992.00,177.00,815.00,6,165.33,0.18,Electronics,Phones,UPI,1/13/24,Scott Gibbs,California,Los Angeles,2024-01,,,
B-26872,4699.00,625.00,4074.00,18,261.06,0.13,Office Supplies,Markers,EMI,1/13/24,Scott Gibbs,California,Los Angeles,2024-01,,,
B-25870,5557.00,2114.00,3443.00,17,326.88,0.38,Electronics,Laptops,EMI,5/28/21,Angela Roberts,Ohio,Cleveland,2021-05,,,
B-25991,3436.00,933.00,2503.00,3,1145.33,0.27,Electronics,Electronic Games,Credit Card,6/13/21,Kyle Hernandez,Texas,Dallas,2021-06,,,
B-25198,9840.00,3870.00,5970.00,11,894.55,0.39,Electronics,Printers,Debit Card,4/25/23,Cynthia Ferguson,Texas,Austin,2023-04,,,
B-25189,7620.00,125.00,7495.00,4,1905.00,0.02,Office Supplies,Paper,EMI,7/5/21,Brandi Garcia,California,San Francisco,2021-07,,,
B-25189,7620.00,125.00,7495.00,4,1905.00,0.02,Office Supplies,Paper,EMI,10/12/24,Matthew Blake,California,San Francisco,2024-10,,,
B-26563,4314.00,1591.00,2723.00,5,862.80,0.37,Furniture,Tables,Debit Card,10/4/21,Lauren Howell,New York,Buffalo,2021-10,,,
B-25548,8851.00,999.00,7852.00,12,737.58,0.11,Electronics,Laptops,UPI,2/7/24,Joseph Wilson,Ohio,Cincinnati,2024-02,,,
B-25965,544.00,272.00,272.00,2,272.00,0.50,Electronics,Laptops,Debit Card,3/5/21,Tanner Vance,Texas,Houston,2021-03,,,
B-25965,544.00,272.00,272.00,2,272.00,0.50,Electronics,Laptops,Debit Card,6/25/23,Michael Nash,New York,Buffalo,2023-06,,,
B-26545,537.00,142.00,395.00,20,26.85,0.26,Office Supplies,Markers,EMI,8/2/21,Brent Thomas,Illinois,Peoria,2021-08,,,
B-26603,5944.00,2661.00,3283.00,7,849.14,0.45,Electronics,Laptops,EMI,3/17/22,Harold Mitchell,Texas,Austin,2022-03,,,
B-26393,2258.00,135.00,2123.00,18,125.44,0.06,Electronics,Printers,Credit Card,2/7/24,Ashley Palmer,Florida,Miami,2024-02,,,
B-26393,2258.00,135.00,2123.00,18,125.44,0.06,Electronics,Printers,Credit Card,8/19/22,Stephen Hogan,California,San Diego,2022-08,,,
B-26628,9609.00,4339.00,5270.00,3,3203.00,0.45,Furniture,Sofas,Debit Card,9/19/24,George Ashley,Texas,Houston,2024-09,,,
B-26628,9609.00,4339.00,5270.00,3,3203.00,0.45,Furniture,Sofas,Debit Card,4/5/20,Sara Bailey,Ohio,Cincinnati,2020-04,,,
B-25945,9952.00,3301.00,6651.00,15,663.47,0.33,Electronics,Electronic Games,Debit Card,3/10/23,Tanya Thomas MD,Texas,Dallas,2023-03,,,
B-26565,9873.00,4585.00,5288.00,7,1410.43,0.46,Office Supplies,Paper,Credit Card,8/10/20,Maria Galvan,Ohio,Columbus,2020-08,,,
B-25684,3560.00,1335.00,2225.00,15,237.33,0.38,Electronics,Electronic Games,COD,4/29/20,Duane Kelly,New York,New York City,2020-04,,,
B-25684,3560.00,1335.00,2225.00,15,237.33,0.38,Electronics,Electronic Games,COD,3/16/23,Frank Reynolds,Illinois,Springfield,2023-03,,,
B-26612,6528.00,76.00,6452.00,9,725.33,0.01,Electronics,Phones,Debit Card,5/4/20,Aaron Kim,New York,Buffalo,2020-05,,,
B-26612,8930.00,3374.00,5556.00,12,744.17,0.38,Furniture,Sofas,Debit Card,5/4/20,Aaron Kim,New York,Buffalo,2020-05,,,
B-25839,4521.00,1778.00,2743.00,9,502.33,0.39,Office Supplies,Paper,Debit Card,10/15/24,David Allen,Florida,Tampa,2024-10,,,
B-25898,7091.00,2317.00,4774.00,10,709.10,0.33,Furniture,Sofas,Credit Card,6/9/22,Monica Lee,California,San Diego,2022-06,,,
B-26120,2101.00,287.00,1814.00,8,262.63,0.14,Office Supplies,Pens,COD,7/4/20,Kimberly Fuller,Ohio,Cleveland,2020-07,,,
B-26120,2101.00,287.00,1814.00,8,262.63,0.14,Office Supplies,Pens,COD,4/9/23,Erica Scott,Illinois,Chicago,2023-04,,,
B-26426,8644.00,1968.00,6676.00,9,960.44,0.23,Office Supplies,Paper,Debit Card,11/24/23,Melissa Mitchell,Illinois,Chicago,2023-11,,,
B-26309,6672.00,3319.00,3353.00,4,1668.00,0.50,Furniture,Tables,UPI,11/29/23,Joshua Murray,Texas,Dallas,2023-11,,,
B-26309,6672.00,3319.00,3353.00,4,1668.00,0.50,Furniture,Tables,UPI,5/20/24,John Jones,California,San Diego,2024-05,,,
B-26789,4699.00,103.00,4596.00,12,391.58,0.02,Office Supplies,Binders,UPI,5/21/24,Cheryl Johnson,Ohio,Cincinnati,2024-05,,,
B-26420,4897.00,1001.00,3896.00,14,349.79,0.20,Furniture,Sofas,Debit Card,12/7/21,Lisa Farmer,Texas,Houston,2021-12,,,
B-26420,4897.00,1001.00,3896.00,14,349.79,0.20,Furniture,Sofas,Debit Card,1/6/25,Christopher Walker,Ohio,Cincinnati,2025-01,,,
B-26257,5460.00,2088.00,3372.00,14,390.00,0.38,Furniture,Tables,Debit Card,7/13/22,Elizabeth Coffey,New York,Buffalo,2022-07,,,
B-26257,5460.00,2088.00,3372.00,14,390.00,0.38,Furniture,Tables,Debit Card,4/19/20,Joseph Clark,Ohio,Cincinnati,2020-04,,,
B-25603,9272.00,1771.00,7501.00,19,488.00,0.19,Office Supplies,Markers,UPI,11/14/24,Jamie Brewer,Illinois,Springfield,2024-11,,,
B-25603,9272.00,1771.00,7501.00,19,488.00,0.19,Office Supplies,Markers,UPI,4/18/20,Lauren Boyer,Texas,Dallas,2020-04,,,
B-25010,7870.00,1057.00,6813.00,15,524.67,0.13,Office Supplies,Pens,Credit Card,10/18/23,Howard Esparza,Texas,Houston,2023-10,,,
B-25010,7870.00,1057.00,6813.00,15,524.67,0.13,Office Supplies,Pens,Credit Card,3/21/21,James Hickman,Ohio,Cleveland,2021-03,,,
B-25889,7992.00,893.00,7099.00,12,666.00,0.11,Electronics,Laptops,Credit Card,9/13/24,Jennifer Hernandez,Ohio,Cleveland,2024-09,,,
B-25889,7992.00,893.00,7099.00,12,666.00,0.11,Electronics,Laptops,Credit Card,5/4/23,Shannon Warren,New York,New York City,2023-05,,,
B-25889,7992.00,893.00,7099.00,12,666.00,0.11,Electronics,Laptops,Credit Card,5/31/23,Ashley Aguilar,Illinois,Chicago,2023-05,,,
B-26675,6499.00,2189.00,4310.00,18,361.06,0.34,Electronics,Electronic Games,EMI,6/15/24,Daniel Price,New York,New York City,2024-06,,,
B-26675,6499.00,2189.00,4310.00,18,361.06,0.34,Electronics,Electronic Games,EMI,4/3/21,James Perez,Florida,Orlando,2021-04,,,
B-26168,8848.00,2090.00,6758.00,9,983.11,0.24,Office Supplies,Pens,Debit Card,1/14/25,Jerry Smith,California,San Diego,2025-01,,,
B-25436,8044.00,3634.00,4410.00,3,2681.33,0.45,Office Supplies,Markers,COD,12/24/20,Andre Fernandez,Florida,Orlando,2020-12,,,
B-25436,8044.00,3634.00,4410.00,3,2681.33,0.45,Office Supplies,Markers,COD,10/7/22,Anthony West,California,San Diego,2022-10,,,
B-25794,7417.00,1334.00,6083.00,16,463.56,0.18,Furniture,Bookcases,COD,10/5/21,Amber Flowers,Florida,Tampa,2021-10,,,
B-26495,3451.00,658.00,2793.00,3,1150.33,0.19,Office Supplies,Markers,UPI,12/28/24,Patricia Davis,Illinois,Chicago,2024-12,,,
B-25815,8531.00,2555.00,5976.00,4,2132.75,0.30,Electronics,Laptops,EMI,5/14/22,Jasmine Gibbs,Texas,Austin,2022-05,,,
B-25022,6646.00,848.00,5798.00,15,443.07,0.13,Furniture,Sofas,Debit Card,8/19/23,Nicole Dudley,New York,New York City,2023-08,,,
B-25022,6646.00,848.00,5798.00,15,443.07,0.13,Furniture,Sofas,Debit Card,7/14/23,Lori Colon,New York,Buffalo,2023-07,,,
B-26928,2553.00,907.00,1646.00,6,425.50,0.36,Electronics,Laptops,Credit Card,6/22/23,William Carr,Texas,Dallas,2023-06,,,
B-25905,8490.00,3485.00,5005.00,3,2830.00,0.41,Electronics,Phones,Credit Card,3/21/23,Jeffrey Dixon,New York,New York City,2023-03,,,
B-26739,2689.00,1330.00,1359.00,3,896.33,0.49,Furniture,Tables,UPI,12/13/20,Robert Sexton,California,Los Angeles,2020-12,,,
B-26739,2689.00,1330.00,1359.00,3,896.33,0.49,Furniture,Tables,UPI,5/29/24,Brooke Gonzalez,Florida,Miami,2024-05,,,
B-25697,815.00,54.00,761.00,14,58.21,0.07,Furniture,Tables,Debit Card,5/25/21,Victoria Bryant MD,California,San Francisco,2021-05,,,
B-25234,5024.00,379.00,4645.00,2,2512.00,0.08,Office Supplies,Paper,UPI,4/2/24,Nancy Kennedy,Texas,Dallas,2024-04,,,
B-25234,5024.00,379.00,4645.00,2,2512.00,0.08,Office Supplies,Paper,UPI,12/3/22,Andrew Barry,Illinois,Peoria,2022-12,,,
B-25665,8962.00,2444.00,6518.00,18,497.89,0.27,Electronics,Electronic Games,Debit Card,7/12/21,Carlos Wheeler,Ohio,Cleveland,2021-07,,,
B-25665,8962.00,2444.00,6518.00,18,497.89,0.27,Electronics,Electronic Games,Debit Card,3/22/20,Isabella Roach,Illinois,Peoria,2020-03,,,
B-25028,1961.00,59.00,1902.00,12,163.42,0.03,Office Supplies,Binders,UPI,8/9/20,Samantha Williams,Florida,Orlando,2020-08,,,
B-26659,526.00,83.00,443.00,4,131.50,0.16,Furniture,Sofas,Credit Card,2/18/22,Samuel Little MD,Illinois,Chicago,2022-02,,,
B-25966,6093.00,3042.00,3051.00,9,677.00,0.50,Furniture,Bookcases,Debit Card,6/14/21,Paul Taylor,California,San Francisco,2021-06,,,
B-25966,6093.00,3042.00,3051.00,9,677.00,0.50,Furniture,Bookcases,Debit Card,3/1/21,Susan Baker,California,San Diego,2021-03,,,
B-25350,7699.00,246.00,7453.00,5,1539.80,0.03,Electronics,Electronic Games,Debit Card,9/23/23,Mark Fry,Texas,Austin,2023-09,,,
B-26370,8825.00,3594.00,5231.00,15,588.33,0.41,Furniture,Tables,Debit Card,7/31/24,Megan Mclean,New York,New York City,2024-07,,,
B-26298,2082.00,642.00,1440.00,8,260.25,0.31,Electronics,Phones,EMI,6/2/20,Caitlin Hunt,New York,Rochester,2020-06,,,
B-26298,2082.00,642.00,1440.00,8,260.25,0.31,Electronics,Phones,EMI,12/15/22,Jenna Holland,Texas,Austin,2022-12,,,
B-26298,2082.00,642.00,1440.00,8,260.25,0.31,Electronics,Phones,EMI,8/7/20,Stephanie Oconnell,New York,Buffalo,2020-08,,,
B-25068,914.00,163.00,751.00,13,70.31,0.18,Office Supplies,Markers,UPI,10/26/24,Andrea Hill,Illinois,Chicago,2024-10,,,
